//X Y Z Scalar_field
50032
20.39403534 123.33580780 1.16132641 -1949.000000
20.37336349 123.35588837 1.16522455 -1944.000000
20.39545822 123.35689545 1.15058517 -1960.000000
20.42506790 123.33902740 1.14815569 -2023.000000
20.44613075 123.36351013 1.13937712 -2030.000000
20.41159439 123.36370087 1.15205717 -1977.000000
20.39038467 123.37339783 1.14863110 -2025.000000
20.41932869 123.40178680 1.14034510 -2030.000000
20.41249466 123.39685822 1.13985252 -2030.000000
20.41966248 123.37901306 1.14278460 -2033.000000
20.40056610 123.38597107 1.14814806 -2007.000000
20.61734772 123.31902313 1.13895893 -2027.000000
20.62717819 123.33193970 1.13896418 -2034.000000
20.56893539 123.27619934 1.15504885 -2028.000000
20.59555817 123.24964905 1.15261793 -2021.000000
20.60449600 123.25253296 1.15359783 -2028.000000
20.61169434 123.25643921 1.14578915 -2021.000000
20.61277008 123.27786255 1.13455963 -2030.000000
20.62434387 123.28908539 1.13505316 -2032.000000
20.61645508 123.28585815 1.13456154 -2035.000000
20.56280899 123.29370880 1.15211725 -2032.000000
20.57561111 123.29217529 1.14577579 -2030.000000
20.59104538 123.29965210 1.13796997 -2028.000000
20.58279800 123.29676819 1.13747787 -2021.000000
20.64436722 123.33771515 1.13164711 -2030.000000
20.62313080 123.30184174 1.13358927 -2030.000000
20.64206696 123.30522919 1.14336252 -2035.000000
20.65873528 123.32307434 1.12676954 -2028.000000
20.67521667 123.32952881 1.12775278 -2028.000000
20.66942978 123.32357025 1.12774992 -2034.000000
20.65314674 123.35096741 1.13116312 -2028.000000
20.64840317 123.34467316 1.13116074 -2032.000000
20.52005386 123.31346893 1.14526415 -2028.000000
20.54108429 123.29236603 1.14185381 -2032.000000
20.58281708 123.31921387 1.13503742 -2032.000000
20.51533127 123.32963562 1.15112305 -2032.000000
20.52515411 123.34255219 1.14233923 -2035.000000
20.54496574 123.33420563 1.13746405 -2021.000000
20.53499603 123.35478210 1.13355541 -2034.000000
20.55621338 123.36820984 1.13454103 -2035.000000
20.59404373 123.33077240 1.13504267 -2030.000000
20.59562683 123.34080505 1.14236927 -2027.000000
20.60282135 123.34471130 1.14285994 -2030.000000
20.63037491 123.37377930 1.13408422 -2028.000000
20.60424805 123.36579895 1.13211966 -2035.000000
20.61021042 123.38314819 1.13065863 -2030.000000
20.60127258 123.38026428 1.13016653 -2028.000000
20.60058594 123.40406799 1.13553858 -2034.000000
20.50422287 123.47725677 1.12476015 -2030.000000
20.49598312 123.47437286 1.12377930 -2030.000000
20.47486496 123.35805511 1.14329481 -2032.000000
20.51762009 123.33830261 1.15014791 -2028.000000
20.49606705 123.34833527 1.15502214 -2028.000000
20.51693344 123.36211395 1.13940668 -2034.000000
20.52887344 123.37229156 1.13111162 -2028.000000
20.48538971 123.37027740 1.15111256 -2032.000000
20.49502945 123.37249756 1.14379311 -2026.000000
20.49716568 123.39221191 1.13354158 -2030.000000
20.49768448 123.40396881 1.13207674 -2030.000000
20.52258301 123.40155792 1.13550520 -2030.000000
20.54343414 123.39219666 1.13893223 -2032.000000
20.54746628 123.39984131 1.13844490 -2032.000000
20.52487564 123.43405151 1.13209009 -2035.000000
20.55169296 123.41821289 1.12868261 -2035.000000
20.54732132 123.43402863 1.12623978 -2033.000000
20.55275154 123.44031525 1.12624264 -2032.000000
20.54188538 123.45156860 1.13209820 -2028.000000
20.44194603 123.41386414 1.14963198 -2028.000000
20.46242905 123.38168335 1.15598679 -2028.000000
20.44613647 123.38664246 1.14474964 -2026.000000
20.49997711 123.41262054 1.13159037 -2028.000000
20.46579361 123.41247559 1.13597012 -2026.000000
20.44844055 123.41844177 1.14133406 -2019.000000
20.42809677 123.41573334 1.15646219 -2025.000000
20.46283722 123.42624664 1.13401651 -2028.000000
20.47370148 123.43884277 1.13402176 -2032.000000
20.45880127 123.44241333 1.13157511 -2023.000000
20.48703766 123.47148895 1.13158846 -2032.000000
20.50628853 123.42963409 1.13891840 -2035.000000
20.51453400 123.43251801 1.13941002 -2032.000000
20.49140549 123.43253326 1.13646984 -2025.000000
20.48825836 123.45871735 1.14135361 -2030.000000
20.50965881 123.48355103 1.13306284 -2032.000000
21.04117966 123.35795593 1.10935545 -2022.000000
21.04206085 123.36867523 1.10837936 -2010.000000
21.89118958 124.39271545 1.09707737 -2021.000000
22.28524399 123.98197937 1.12554169 -2034.000000
22.31403732 123.94924927 1.10895014 -1830.000000
22.20501709 123.87136078 1.09815741 -1997.000000
22.18344498 123.88348389 1.07812881 -1988.000000
22.22854614 123.84442902 1.08839989 -1873.000000
22.21907043 123.85498047 1.09425640 -1948.000000
22.15921402 123.91109467 1.09618759 -1923.000000
22.17431259 123.89369965 1.08398581 -1856.000000
22.16658401 123.90256500 1.08984184 -1872.000000
22.30738068 123.95639801 1.09918165 -1747.000000
22.30701828 123.95673370 1.12310743 -1998.000000
22.31053543 123.95334625 1.09185886 -1914.000000
22.30737305 123.95639801 1.11529589 -1958.000000
22.32719803 123.99294281 1.16120434 -2022.000000
22.30770493 124.00370789 1.15777874 -2029.000000
22.13534164 123.93769073 1.09861994 -2017.000000
22.10464096 123.96003723 1.08396006 -1957.000000
22.12886429 123.93310547 1.07420301 -2022.000000
22.11516953 123.94844055 1.07859278 -2005.000000
22.10007095 123.96513367 1.09128237 -1923.000000
22.06848145 124.00060272 1.09957218 -1983.000000
22.06866455 123.98886108 1.06832170 -2022.000000
22.06058502 123.99806213 1.07417774 -2010.000000
22.04864502 124.01170349 1.07954454 -1981.000000
22.09199142 123.97434998 1.09713840 -1938.000000
22.20925522 124.05580902 1.10012293 -2024.000000
22.21943283 124.04456329 1.09426737 -2034.000000
22.15974808 124.11206055 1.10401106 -1935.000000
22.15341949 124.11958313 1.11035681 -1979.000000
22.15975189 124.11206055 1.09570980 -1979.000000
22.21801376 124.06974792 1.14797926 -2027.000000
22.22415543 124.05153656 1.12649584 -2034.000000
22.24258804 124.04178619 1.14603376 -2032.000000
22.24731445 124.07259369 1.15043259 -2032.000000
22.19607162 124.08289337 1.12746286 -2022.000000
22.14780426 124.12570953 1.11719036 -2027.000000
22.03214645 124.02976227 1.10004616 -1925.000000
21.99898911 124.05518341 1.06878376 -2022.000000
22.03881454 124.02262115 1.09321308 -1868.000000
22.04409409 124.01612854 1.08637857 -1887.000000
21.97336197 124.08347321 1.08684063 -1917.000000
21.99127197 124.06336212 1.07463980 -2023.000000
21.97721481 124.07973480 1.07951832 -1969.000000
21.96598434 124.09198761 1.09318590 -1934.000000
21.95439148 124.10530090 1.09806490 -2015.000000
21.92194748 124.12934875 1.06729078 -2008.000000
21.91246796 124.13990784 1.07265854 -2001.000000
21.87895203 124.16567993 1.06580925 -2025.000000
21.87980652 124.17707825 1.09754944 -1960.000000
21.90719223 124.14640045 1.07998037 -1951.000000
21.90333939 124.15014648 1.08681488 -1905.000000
21.89630890 124.15832520 1.09316015 -1901.000000
22.05214691 124.22274017 1.08639383 -2022.000000
21.99000549 124.29262543 1.11176300 -2016.000000
22.02090073 124.25784302 1.09468365 -1807.000000
22.01704788 124.26228333 1.08589315 -1984.000000
22.01879120 124.26056671 1.10249472 -1931.000000
22.02019882 124.25852966 1.11128426 -1998.000000
21.98051834 124.30388641 1.11761856 -2011.000000
22.04597473 124.26547241 1.15377665 -2032.000000
22.00033951 124.29346466 1.14545822 -2029.000000
22.02595901 124.28830719 1.15718746 -2022.000000
22.01525879 124.28849030 1.15571833 -2032.000000
22.01630783 124.28747559 1.14790630 -2030.000000
21.89400482 124.38999939 1.07266474 -2037.000000
21.61237717 124.42803192 1.06229353 -2025.000000
21.51639557 124.52265167 1.05639935 -2026.000000
21.89645386 124.38692474 1.08975554 -2028.000000
21.83261108 124.21748352 1.09557772 -1944.000000
21.85331726 124.19464874 1.06775331 -1996.000000
21.83681870 124.21271515 1.08825541 -1851.000000
21.84489822 124.20419312 1.07409811 -1985.000000
21.84104156 124.20793915 1.08093262 -1871.000000
21.77768707 124.26676178 1.07505035 -2025.000000
21.77767944 124.26745605 1.06674910 -2030.000000
21.96189117 124.34918976 1.15911722 -1975.000000
21.97838974 124.33043671 1.15521717 -2006.000000
21.73871231 124.31074524 1.09847355 -1994.000000
21.75310135 124.29471588 1.09359550 -1895.000000
21.76083374 124.28585815 1.07943869 -1976.000000
21.75485611 124.29301453 1.08578396 -1909.000000
21.68659973 124.35729218 1.07892275 -1931.000000
21.69187927 124.35080719 1.06378794 -2023.000000
21.68766022 124.35558319 1.07111025 -1955.000000
21.88732910 124.39715576 1.07949829 -2032.000000
21.82588196 124.46704102 1.10535526 -1840.000000
21.83466339 124.45716095 1.09119844 -1931.000000
21.83676910 124.45442963 1.09998798 -1840.000000
21.82692337 124.46602631 1.12244558 -1966.000000
21.81920624 124.47489166 1.11218882 -1917.000000
21.80937195 124.48578644 1.12634563 -2034.000000
21.74478149 124.55875397 1.11851025 -2032.000000
21.64797974 124.40024567 1.10283518 -2002.000000
21.67114639 124.37433624 1.09991360 -1401.000000
21.68133163 124.36308289 1.08575678 -1821.000000
21.67326355 124.37160492 1.09210110 -1835.000000
21.60501099 124.43587494 1.06863928 -2007.000000
21.59658051 124.44542694 1.07498407 -1948.000000
21.72792816 124.57785034 1.12289858 -2032.000000
21.75620651 124.53405762 1.08970451 -2026.000000
21.57936859 124.46485901 1.09548473 -1997.000000
21.58744812 124.45565033 1.08914042 -1932.000000
21.59342194 124.44847870 1.08230686 -1893.000000
21.61322784 124.48778534 1.08817673 -2025.000000
21.62358475 124.48794556 1.08915758 -2026.000000
21.51814270 124.52095032 1.06567717 -1929.000000
21.51427841 124.52537537 1.07299995 -1781.000000
21.56970978 124.53619385 1.08571959 -2030.000000
21.56479645 124.54164886 1.09304237 -2032.000000
21.57163239 124.54658508 1.08474445 -1801.000000
21.50901413 124.53117371 1.07983398 -1921.000000
21.55408859 124.54183197 1.08327150 -1914.000000
21.56461716 124.55406952 1.09157801 -1951.000000
21.68388748 124.61589050 1.09700251 -2005.000000
21.64707565 124.55906677 1.08331203 -2032.000000
21.62829208 124.56845856 1.07988644 -2033.000000
21.71232605 124.58349609 1.09554768 -2012.000000
21.71899033 124.57633972 1.08871412 -1988.000000
21.66668320 124.63531494 1.10090351 -2019.000000
23.16390610 125.56616974 1.09817171 -1962.000000
22.71294785 123.79929352 1.14817286 -2032.000000
23.09677887 123.35629272 1.14635563 -2033.000000
23.11153793 123.36238098 1.14685154 -2027.000000
23.10469055 123.35814667 1.14684868 -2033.000000
23.03367996 123.32568359 1.15853453 -2016.000000
23.06424332 123.31301117 1.15561771 -2032.000000
23.04052734 123.30610657 1.15414190 -2035.000000
23.05704498 123.30979919 1.15561485 -2033.000000
23.03895569 123.31920624 1.15218925 -2019.000000
23.08409119 123.30190277 1.15953159 -2033.000000
23.07549667 123.32318115 1.16343498 -2025.000000
23.06760406 123.34378052 1.16001463 -2035.000000
23.08483505 123.36993408 1.15074635 -2030.000000
23.11328888 123.33686066 1.14294386 -2035.000000
23.12770081 123.34327698 1.14343929 -2032.000000
23.08713150 123.37860107 1.14977074 -2027.000000
23.10750198 123.37854767 1.15222168 -2036.000000
22.99873352 123.35419464 1.15852118 -2031.000000
23.04107666 123.33960724 1.15756226 -2027.000000
23.02192307 123.35072327 1.15413666 -2028.000000
22.99576569 123.36865997 1.15656757 -2031.000000
23.02718353 123.32110596 1.15853119 -2028.000000
23.01860046 123.36552429 1.15950727 -2028.000000
23.03620148 123.41446686 1.14731073 -2033.000000
23.06885910 123.37661743 1.14829922 -2036.000000
23.06605530 123.40316010 1.15220547 -2036.000000
23.06024933 123.39859009 1.15220261 -2033.000000
23.08871078 123.38863373 1.14879608 -2031.000000
23.07746887 123.40159607 1.15367556 -2035.000000
23.05657959 123.43755341 1.14634323 -2038.000000
23.00054169 123.44433594 1.14680958 -2036.000000
22.98523331 123.40406799 1.15803051 -2031.000000
22.99208069 123.38448334 1.15412617 -2022.000000
22.96695709 123.37893677 1.15167332 -2035.000000
22.96275330 123.40683746 1.15558052 -2036.000000
22.95414734 123.40499115 1.15459967 -2027.000000
22.96609497 123.41448975 1.15509272 -2020.000000
23.00020218 123.46781921 1.15169239 -2035.000000
23.02565765 123.42675018 1.15218973 -2028.000000
23.03445435 123.43930817 1.15170527 -2030.000000
23.02410507 123.48611450 1.15219212 -2031.000000
23.02550888 123.48474884 1.14486933 -2028.000000
22.90094376 123.45463562 1.15799809 -2028.000000
22.93570709 123.41474152 1.15166235 -2026.000000
22.93062210 123.43193817 1.15654373 -2030.000000
22.92271805 123.42940521 1.15605259 -1968.000000
22.95309448 123.42983246 1.15948343 -2025.000000
22.94168854 123.43071747 1.15801382 -2028.000000
22.91745377 123.45901489 1.15947008 -2028.000000
22.90744400 123.45851898 1.15848875 -2023.000000
22.97227859 123.48812866 1.15412378 -2030.000000
22.98492432 123.47380829 1.14924526 -2030.000000
22.97701645 123.47126770 1.14875364 -2028.000000
22.99653244 123.48295593 1.14925098 -2025.000000
22.95735168 123.49378204 1.15167570 -2036.000000
22.96843338 123.51570129 1.14972878 -2033.000000
22.96017075 123.51419830 1.14923716 -2020.000000
22.92787933 123.57416534 1.14580917 -2033.000000
22.93188477 123.51171112 1.15410805 -2013.000000
22.89463043 123.48526764 1.16141510 -2025.000000
22.88320541 123.46369934 1.15506077 -2026.000000
22.86792755 123.49282837 1.15749788 -2028.000000
22.86143494 123.48825073 1.15700722 -2010.000000
22.88953400 123.47932434 1.16141224 -2033.000000
22.97193909 123.53541565 1.15559149 -2036.000000
22.81122971 123.54587555 1.15991783 -2026.000000
22.83228683 123.52201843 1.15748453 -2018.000000
22.82789993 123.51538086 1.14966917 -2036.000000
22.83141708 123.53443146 1.15553188 -2028.000000
22.84125519 123.54666901 1.15504789 -2031.000000
22.84879684 123.52639771 1.15846777 -2038.000000
22.87007523 123.58333588 1.15359831 -2036.000000
22.89449310 123.56641388 1.15067720 -2033.000000
22.88939285 123.56116486 1.15067482 -2013.000000
22.92524338 123.58896637 1.15117979 -2036.000000
22.90715790 123.59836578 1.14824343 -2034.000000
22.86955643 123.59541321 1.15213346 -2028.000000
22.84094620 123.63954926 1.15114737 -2036.000000
22.77260208 123.59020996 1.15795135 -2024.000000
22.79840088 123.54949188 1.15014791 -2033.000000
22.80718994 123.56204224 1.15747595 -2033.000000
22.78260040 123.56757355 1.15356016 -2025.000000
22.76504517 123.58734131 1.15697193 -2031.000000
22.82532120 123.64588165 1.14869928 -2031.000000
22.87625504 123.63383484 1.14774370 -2034.000000
22.75609970 123.60896301 1.16136360 -2028.000000
22.72501755 123.63303375 1.15500355 -2033.000000
22.78032684 123.60447693 1.16479158 -2036.000000
22.77877045 123.66522980 1.14868116 -2026.000000
22.81055832 123.63979340 1.14771652 -2038.000000
22.81882095 123.66511536 1.15309191 -2033.000000
22.81723022 123.65576935 1.15406752 -2031.000000
22.78351974 123.67082977 1.14868307 -2023.000000
22.78650665 123.67949677 1.14770842 -2028.000000
23.03456879 123.76664734 1.10094309 -2010.000000
23.04247284 123.76918030 1.10192347 -2033.000000
23.03458023 123.76664734 1.07750607 -2015.000000
23.03318405 123.76801300 1.06920433 -2013.000000
23.04020309 123.75981903 1.08678532 -2013.000000
23.04423904 123.76680756 1.09411097 -2036.000000
23.03141403 123.77040100 1.09215307 -2018.000000
23.03717041 123.77567291 1.17125797 -1984.000000
23.03648376 123.77634430 1.14733124 -1988.000000
23.03137589 123.77040100 1.17125511 -1678.000000
23.03576660 123.77703094 1.18639326 -1998.000000
23.03067780 123.77108765 1.17906666 -1683.000000
23.03576660 123.77703094 1.17858124 -1997.000000
23.02964783 123.77279663 1.10777760 -2024.000000
23.02455521 123.76615906 1.12388754 -2036.000000
23.02718353 123.77516937 1.12291336 -1898.000000
23.03052139 123.78351593 1.12193823 -1985.000000
23.02753830 123.77483368 1.11510038 -1961.000000
23.03474426 123.77806091 1.11559296 -2028.000000
23.02312469 123.76821899 1.17076206 -1980.000000
23.01822662 123.77365875 1.13755751 -2001.000000
23.02313995 123.76821899 1.13121223 -2010.000000
23.03508759 123.77771759 1.13902998 -1979.000000
23.02928162 123.77313995 1.13121510 -1723.000000
23.03227997 123.78112030 1.13072777 -1978.000000
23.02928162 123.77313995 1.13902712 -1754.000000
23.02138138 123.76992035 1.15464878 -2003.000000
23.01927567 123.77265167 1.14585924 -1998.000000
23.03331375 123.78010559 1.15416622 -2000.000000
23.02857971 123.77381134 1.14684010 -1769.000000
23.02962494 123.77279663 1.15514040 -1759.000000
23.01961517 123.77231598 1.16197205 -1988.000000
23.03542709 123.77738190 1.16295576 -1987.000000
23.02998352 123.77176666 1.16295338 -1696.000000
23.02101898 123.77025604 1.17808676 -1979.000000
23.02997208 123.77176666 1.18639040 -1688.000000
23.01434326 123.77810669 1.18394327 -1969.000000
23.03521347 123.76596832 1.23522139 -1593.000000
23.02801895 123.76206970 1.23472881 -1924.000000
23.02662659 123.76411438 1.20299053 -1949.000000
23.03276825 123.76904297 1.20299339 -1591.000000
23.03136826 123.77040100 1.19469213 -1659.000000
23.03451920 123.76664734 1.21910667 -1647.000000
23.02838135 123.76172638 1.21129179 -1947.000000
23.03347015 123.76766968 1.21129465 -1618.000000
23.02942657 123.76069641 1.21910429 -1938.000000
23.03751373 123.77462769 1.21862078 -2013.000000
23.03521729 123.76596832 1.22740841 -1609.000000
23.02942276 123.76069641 1.22740555 -1928.000000
23.03960800 123.77259064 1.23473454 -2018.000000
23.03926086 123.77293396 1.22692204 -2018.000000
23.03011703 123.76002502 1.25084400 -1905.000000
23.02941513 123.76069641 1.24303055 -1918.000000
23.03486633 123.76631165 1.24303341 -1629.000000
23.03520584 123.76596832 1.25084639 -1665.000000
23.03784943 123.77428436 1.24987078 -2028.000000
23.04066467 123.77087402 1.24303579 -2026.000000
23.03835678 123.76220703 1.29088640 -1674.000000
23.03696442 123.76357269 1.26695967 -1679.000000
23.03625488 123.76494598 1.25865889 -1674.000000
23.03152084 123.75798035 1.25914431 -1908.000000
23.04065704 123.77087402 1.26647377 -2033.000000
23.03889465 123.77326965 1.25817204 -2028.000000
23.03765488 123.76289368 1.27526140 -1701.000000
23.03221893 123.75729370 1.26744556 -1885.000000
23.03256607 123.75695801 1.27525902 -1890.000000
23.04451370 123.76644897 1.27526426 -2033.000000
23.03290939 123.75661469 1.29088402 -1861.000000
23.03835678 123.76220703 1.28307343 -1694.000000
23.03186417 123.75763702 1.28307056 -1882.000000
23.03904343 123.76153564 1.30651188 -1738.000000
23.03361130 123.75592804 1.29918385 -1861.000000
23.03904724 123.76153564 1.29869890 -1699.000000
23.03325272 123.75627136 1.30699682 -1861.000000
23.02064896 123.77127838 1.19322252 -1964.000000
23.03436279 123.77838898 1.20201778 -2002.000000
23.03436279 123.77838898 1.19420576 -2000.000000
23.03434372 123.77907562 1.20983076 -2003.000000
23.18321609 123.94628906 1.10199308 -2024.000000
22.74103165 123.71958923 1.15355158 -2021.000000
22.72996521 123.72080994 1.15208149 -2021.000000
22.74244690 123.74135590 1.15062284 -2031.000000
22.69974518 123.68549347 1.15304279 -2034.000000
22.70027161 123.69654846 1.15206766 -2036.000000
22.76842117 123.68822479 1.15258408 -2013.000000
22.75594330 123.69148254 1.15062571 -2018.000000
22.77966690 123.69839478 1.15258932 -2033.000000
22.77245331 123.69586945 1.15209818 -2028.000000
22.63108826 123.70520782 1.15887499 -2011.000000
22.68571854 123.77195740 1.14864779 -2027.000000
22.73277664 123.74121857 1.14964199 -2022.000000
22.70538330 123.77327728 1.15060902 -2017.000000
22.69362640 123.77449036 1.14913940 -2031.000000
22.70557022 123.78398895 1.14914513 -2032.000000
22.65972519 123.80197144 1.14961433 -2027.000000
22.61001587 123.72977448 1.16130877 -2027.000000
22.58525085 123.74633789 1.15641594 -2026.000000
22.62741852 123.79183960 1.15546083 -2027.000000
22.67307663 123.81011200 1.15010977 -2027.000000
22.67044830 123.80108643 1.15108442 -2029.000000
22.69240570 123.81107330 1.14425755 -2036.000000
22.67923737 123.81433868 1.15060043 -2037.000000
22.57069397 123.77408600 1.15934134 -2034.000000
22.60968781 123.80021667 1.15252352 -2034.000000
22.55084229 123.78589630 1.15542793 -2031.000000
22.58544540 123.82852173 1.15397978 -2037.000000
22.59791565 123.82593536 1.15593767 -2029.000000
22.63005829 123.84781647 1.14862871 -2031.000000
22.62392044 123.84288788 1.14862585 -2037.000000
22.63901520 123.84931946 1.14960861 -2024.000000
22.68046570 123.84854126 1.14620781 -2032.000000
22.65640640 123.86441803 1.14131689 -2029.000000
22.65131760 123.85847473 1.14180231 -2034.000000
22.65096664 123.85881805 1.14961386 -2029.000000
22.62796402 123.89750671 1.14228296 -2032.000000
22.54735184 123.88391113 1.15885019 -2031.000000
22.49887848 123.84522247 1.15833807 -2022.000000
22.55578232 123.85054779 1.14810944 -2036.000000
22.52645874 123.87221527 1.15005159 -2022.000000
22.53189087 123.80702209 1.15883923 -2032.000000
22.55139923 123.86705017 1.15347958 -2032.000000
22.58264923 123.85505676 1.15056181 -2032.000000
22.57001114 123.86939240 1.15544081 -2032.000000
22.56877899 123.85900879 1.15641546 -2032.000000
22.61162949 123.88069916 1.15057564 -2027.000000
22.59600067 123.88703156 1.14812851 -2019.000000
22.58669281 123.88585663 1.14714766 -2024.000000
22.54437256 123.89905548 1.15640736 -2032.000000
22.57914734 123.90612793 1.15153933 -2007.000000
22.45991516 123.88919830 1.15637112 -2026.000000
22.47588730 123.85938263 1.15393496 -1995.000000
22.50942993 123.87989807 1.14711475 -2024.000000
22.49696350 123.90631866 1.15052891 -2009.000000
22.47818375 123.91571808 1.14710331 -2032.000000
22.53260803 123.94861603 1.14908123 -2017.000000
22.55965424 123.91689301 1.14811468 -2012.000000
22.53911591 123.95249176 1.14957237 -2027.000000
22.49802399 123.95226288 1.15297270 -2024.000000
22.42568207 123.94015503 1.15440702 -2034.000000
22.44025040 123.88788605 1.15440989 -2027.000000
22.44077301 123.89963531 1.15343475 -2010.000000
22.47484589 123.93119812 1.15296173 -2026.000000
22.41601563 123.94001770 1.15342665 -2024.000000
22.50486755 123.95650482 1.15297604 -2032.000000
22.52155685 123.97228241 1.15298367 -2034.000000
22.50698090 123.97759247 1.15053701 -2024.000000
22.37810516 123.95915222 1.15487576 -1976.000000
22.40057755 123.93322754 1.15244246 -1990.000000
22.40074921 123.94532013 1.15097857 -2017.000000
22.41989517 123.98255157 1.14854717 -2036.000000
22.37197113 123.97736359 1.15194464 -2019.000000
22.37319183 123.98843384 1.15048122 -2026.000000
22.40075684 123.99296570 1.14512205 -2032.000000
22.37688446 123.99572754 1.14999533 -2036.000000
22.45167542 124.02928162 1.14612150 -2032.000000
22.44711304 124.01056671 1.14807272 -2007.000000
22.45921707 124.00901031 1.14954185 -2037.000000
22.42287827 124.03887939 1.15001726 -2027.000000
22.43727875 124.04598999 1.15051174 -2026.000000
22.49433517 124.01642609 1.14418602 -2036.000000
22.45746994 124.05837250 1.14319706 -2037.000000
22.50874329 124.04666901 1.14224100 -2020.000000
22.47748947 124.08317566 1.14223003 -2024.000000
22.83905411 124.20098114 1.10235023 -2034.000000
23.79518890 124.82151031 1.12232065 -1957.000000
24.24690628 124.50588226 1.16448689 -1997.000000
23.98824692 124.58225250 1.06428337 -2034.000000
24.28310394 124.53334045 1.18794060 -1883.000000
24.11265564 124.43211365 1.06676865 -2030.000000
24.09470367 124.45569611 1.06920481 -2026.000000
24.08095932 124.47378540 1.10435581 -1867.000000
24.08485031 124.46798706 1.07408285 -1995.000000
24.07639694 124.47959137 1.07945204 -956.000000
24.07569122 124.48027802 1.08726406 -1230.000000
24.07603836 124.47993469 1.11070204 -1881.000000
24.07921219 124.47550201 1.09605408 -1876.000000
24.14694595 124.39946747 1.12928104 -1976.000000
24.25974655 124.50157928 1.15814352 -2026.000000
24.25462723 124.52153015 1.15521288 -2035.000000
24.19461441 124.58800507 1.16349220 -2025.000000
24.19603729 124.56143188 1.15177250 -2033.000000
24.21907425 124.56832886 1.15275908 -2018.000000
24.21451569 124.54891968 1.16301060 -2035.000000
24.21714020 124.55863190 1.16203547 -2030.000000
24.04434967 124.52159882 1.12533903 -1962.000000
24.07074356 124.48710632 1.11704731 -1887.000000
24.05913925 124.50179291 1.12192631 -1905.000000
24.08871841 124.67728424 1.10876465 -2029.000000
24.14358139 124.63077545 1.15224218 -2033.000000
24.13370895 124.66895294 1.16200638 -2034.000000
24.14532089 124.65358734 1.15761614 -2026.000000
24.26406860 124.58452606 1.17084551 -2030.000000
24.26916504 124.59046173 1.16303587 -2002.000000
24.29395294 124.59565735 1.16451168 -2004.000000
24.29080582 124.57419586 1.15962648 -2022.000000
24.22709656 124.63405609 1.16839123 -2003.000000
24.24398041 124.63671112 1.15374994 -2025.000000
24.25895309 124.60377502 1.16791439 -2013.000000
24.27442932 124.60848999 1.16108608 -2038.000000
24.27352524 124.62297821 1.16694546 -2026.000000
24.24888611 124.65509033 1.16742516 -2031.000000
24.16395187 124.65454865 1.16690111 -2034.000000
24.19277573 124.66670990 1.18400383 -2029.000000
24.18894577 124.64593506 1.14689112 -2026.000000
24.23253250 124.66417694 1.15716457 -2029.000000
24.22215652 124.66539764 1.15569544 -2023.000000
24.17591476 124.66335297 1.15128183 -2008.000000
24.20384598 124.69000244 1.15813112 -2031.000000
24.20263672 124.65372467 1.17912436 -2034.000000
24.21793747 124.64636230 1.17375946 -2025.000000
24.14738464 124.70127106 1.18252182 -1893.000000
24.15460968 124.67996979 1.15469170 -2033.000000
24.16675949 124.67564392 1.15664959 -1913.000000
24.16427994 124.67941284 1.17178583 -1795.000000
24.16499329 124.67803192 1.16397333 -1732.000000
24.16041183 124.68383789 1.17862034 -1841.000000
24.17744827 124.69998169 1.16983938 -2034.000000
24.15806580 124.75149536 1.16104507 -2029.000000
24.19837189 124.71029663 1.15520000 -2008.000000
24.15947342 124.74944305 1.15372038 -2034.000000
24.19695663 124.71235657 1.16252327 -2013.000000
24.25984955 124.56477356 1.19672155 -1931.000000
24.27288055 124.54736328 1.19282007 -1900.000000
24.23344421 124.59996033 1.19720030 -1958.000000
24.19120026 124.65597534 1.19327974 -1981.000000
24.07110214 124.70120239 1.11168861 -2034.000000
23.95302963 124.62801361 1.10919380 -1807.000000
23.95479965 124.62562561 1.10187006 -1804.000000
23.97311783 124.60171509 1.07550812 -2016.000000
23.97170639 124.60376740 1.06720781 -2023.000000
23.96253967 124.61606598 1.08820105 -1917.000000
23.96536636 124.61196899 1.08136606 -1980.000000
23.96043777 124.61811066 1.09552383 -1907.000000
23.91959763 124.67138672 1.12382984 -1948.000000
23.94528580 124.63825989 1.11504984 -1910.000000
23.93331909 124.65397644 1.11944056 -1868.000000
24.04239655 124.75154114 1.12583923 -2034.000000
24.08179474 124.72483063 1.14880466 -2034.000000
24.09571457 124.69361877 1.14685440 -2024.000000
24.08022308 124.71411133 1.15026712 -2031.000000
24.05295181 124.73788452 1.13658524 -2036.000000
23.87862778 124.71257782 1.06619787 -2027.000000
23.84552383 124.75559998 1.10476065 -1788.000000
23.86102295 124.73579407 1.06912184 -2011.000000
23.85750580 124.73989868 1.07644415 -2006.000000
23.85221481 124.74706268 1.09060287 -1880.000000
23.85468674 124.74399567 1.08327913 -1942.000000
23.86045837 124.74925232 1.11502028 -2029.000000
23.84940338 124.75048065 1.09792566 -1808.000000
23.83989334 124.76311493 1.11110640 -1900.000000
23.83495712 124.76995087 1.11745262 -1915.000000
23.98978043 124.80879974 1.11263752 -1969.000000
23.97852325 124.82313538 1.11751652 -1992.000000
24.10688782 124.75557709 1.18690157 -1833.000000
24.10424423 124.77108765 1.18446064 -2021.000000
24.11956406 124.73850250 1.18251228 -1829.000000
24.11025620 124.73870850 1.15028095 -2026.000000
24.09123611 124.76399994 1.15271664 -2034.000000
24.13522339 124.73010254 1.18544865 -1972.000000
