//X Y Z Scalar_field
78006
24.80272675 121.00856018 1.51957154 -2024.000000
24.80612946 121.00543976 1.52055836 -2029.000000
24.81099701 120.99951935 1.51471186 -2024.000000
24.80741119 120.98078918 1.51665187 -1960.000000
24.79490280 120.96495819 1.53809738 -2000.000000
24.79645538 120.96961212 1.53712559 -1995.000000
24.80269623 120.96200562 1.53226018 -2032.000000
24.82095337 120.96562195 1.51376104 -1967.000000
24.83115387 120.96212769 1.51574397 -2033.000000
24.83267975 120.95234680 1.50988817 -1974.000000
24.80435562 120.95377350 1.53372908 -1994.000000
24.81814575 120.93796539 1.53083897 -2007.000000
24.83035660 120.94373322 1.53136396 -1982.000000
24.87253571 120.92912292 1.51830387 -2024.000000
24.84107590 120.96516418 1.51626205 -2021.000000
24.84517670 120.96118927 1.51725078 -2029.000000
24.85762787 120.96149445 1.51191664 -2038.000000
24.85640717 120.93368530 1.51532745 -2029.000000
24.87455750 120.92768860 1.51879883 -2037.000000
24.86528015 120.91527557 1.51242137 -2029.000000
24.83089447 120.88255310 1.48545814 -1931.000000
24.83317566 120.87937164 1.49962592 -1937.000000
24.83181381 120.88106537 1.49229670 -1881.000000
24.83473969 120.87812805 1.50646639 -1960.000000
24.85800552 120.85223389 1.47918773 -2034.000000
24.82818222 120.91741943 1.53477192 -2026.000000
24.83604431 120.91818237 1.52893639 -2013.000000
24.84987640 120.92160797 1.52995420 -1793.000000
24.83333588 120.87982178 1.51329827 -1983.000000
24.86985779 120.89928436 1.52170992 -1958.000000
24.88006592 120.90649414 1.51539421 -2016.000000
24.85379791 120.91718292 1.52410650 -1891.000000
24.85876465 120.89247894 1.52851200 -2023.000000
24.85558319 120.85432434 1.52605629 -2029.000000
24.91380310 120.86837006 1.51793075 -2015.000000
24.93262863 120.90916443 1.51457429 -2034.000000
24.94812775 120.90435791 1.51706076 -2034.000000
24.92969513 120.86445618 1.52041841 -2021.000000
24.88320923 120.88368988 1.51881862 -1998.000000
24.90440369 120.89398193 1.52034712 -2029.000000
24.89624786 120.88051605 1.51397395 -2025.000000
24.88164520 120.87312317 1.53346038 -2023.000000
24.93103027 120.86385345 1.52042222 -2029.000000
24.91545868 120.88046265 1.52330804 -2028.000000
24.90890121 120.85504913 1.51889133 -2024.000000
24.92036438 120.85312653 1.51404214 -2006.000000
24.90091705 120.85165405 1.53204989 -1965.000000
24.91609192 120.83414459 1.52965164 -1961.000000
24.94963074 120.88977814 1.51266909 -2036.000000
24.96166229 120.88919067 1.51416993 -2036.000000
24.96453857 120.88844299 1.51466656 -2038.000000
24.96914673 120.86765289 1.51125956 -2036.000000
24.95265579 120.85363007 1.52439237 -2038.000000
24.93460083 120.83712769 1.51115227 -1974.000000
24.93905640 120.83993530 1.51800203 -2011.000000
24.94105530 120.81816101 1.52093506 -2036.000000
24.91844559 120.82507324 1.53112245 -2036.000000
24.92114639 120.82868195 1.52429509 -2012.000000
24.99245453 120.85400391 1.51572204 -2036.000000
24.98934174 120.86020660 1.51473665 -2037.000000
24.95632172 120.83432770 1.52098274 -2036.000000
24.96590424 120.82468414 1.52345085 -2031.000000
24.85960388 120.84989929 1.48651648 -2017.000000
24.96675873 120.80023956 1.51319599 -2005.000000
24.94438553 120.79578400 1.53119588 -2036.000000
24.72441864 121.04413605 1.54619932 -2016.000000
24.76611328 121.00351715 1.55657196 -1995.000000
24.77965927 120.98834991 1.55319238 -1993.000000
24.73475266 121.03256989 1.54232121 -1993.000000
24.75151825 121.01381683 1.53992772 -2004.000000
24.75873566 121.01216125 1.56143308 -1992.000000
24.73337173 121.00321198 1.54573107 -2041.000000
24.77563095 120.98643494 1.53950787 -2009.000000
24.80015564 120.94922638 1.54055190 -2037.000000
24.78886414 120.97781372 1.54931116 -1987.000000
24.79346466 120.97254181 1.54346514 -1978.000000
24.84945679 120.87197876 1.57047343 -2037.000000
24.88694000 120.84341431 1.57204652 -2024.000000
24.91030121 120.82494354 1.55014133 -2017.000000
24.93366623 120.77697754 1.57950068 -2032.000000
24.92704773 120.78478241 1.56434584 -2036.000000
24.94660950 120.76266479 1.54975224 -1927.000000
24.94800949 120.76097107 1.54291987 -1881.000000
24.94152451 120.76813507 1.56145692 -1612.000000
24.94293213 120.76643372 1.55511260 -1776.000000
24.90704346 120.80710602 1.57942533 -2034.000000
24.95464325 120.76649475 1.58346844 -2015.000000
24.49917984 120.72183228 1.55427337 -1999.000000
24.41824341 120.73413849 1.47444344 -2034.000000
24.46726227 120.78648376 1.51463580 -2022.000000
24.49340057 120.83524323 1.51130247 -2034.000000
24.46903229 120.87027740 1.49023843 -2030.000000
24.48685837 120.87298584 1.48540878 -2037.000000
24.50550842 120.82984924 1.48643565 -2038.000000
24.50134277 120.83492279 1.49179482 -2036.000000
24.45857239 120.87331390 1.50876284 -2028.000000
24.49700165 120.82074738 1.53426003 -2036.000000
24.46768570 120.79698944 1.52049780 -1995.000000
24.43810654 120.80491638 1.50185657 -1981.000000
24.44136810 120.81467438 1.51456261 -2029.000000
24.43101501 120.81182861 1.50720739 -1959.000000
24.44934082 120.81698608 1.52239871 -2010.000000
24.47756958 120.78561401 1.51613164 -2004.000000
24.46343231 120.80905151 1.52536988 -2029.000000
24.51953888 120.80640411 1.51186442 -2038.000000
24.51344681 120.83324432 1.48694754 -2040.000000
24.51559448 120.80011749 1.53235984 -2034.000000
24.54197693 120.77063751 1.53292251 -2036.000000
24.54727936 120.77632904 1.50559592 -2036.000000
24.54845810 120.77528381 1.49192715 -2034.000000
24.50863647 120.76790619 1.53624082 -1992.000000
24.48489380 120.77805328 1.51126933 -2020.000000
24.49697876 120.74053192 1.51081228 -2030.000000
24.47449493 120.75379181 1.53369594 -1929.000000
24.47999573 120.74812317 1.52834058 -1921.000000
24.54244232 120.77044678 1.52608776 -2034.000000
24.53072357 120.74305725 1.52165532 -1979.000000
24.51293182 120.75476837 1.53136873 -1981.000000
24.51786804 120.75737762 1.52503705 -1955.000000
24.51980972 120.74740601 1.52650619 -1939.000000
24.51256561 120.76348877 1.53039265 -1952.000000
24.51927948 120.72946167 1.52210712 -2022.000000
24.52945709 120.73667145 1.52213860 -1955.000000
24.47985840 120.71401978 1.47120643 -2041.000000
24.40520859 120.72658539 1.48075175 -2028.000000
24.41433716 120.72303772 1.47540617 -2022.000000
24.40442657 120.66054535 1.50954866 -2007.000000
24.38592529 120.70632172 1.49485135 -2022.000000
24.40123367 120.70107269 1.49050140 -2034.000000
24.40217590 120.67815399 1.50026727 -2011.000000
24.41600037 120.69338989 1.48663831 -2033.000000
24.41558838 120.70320129 1.48517346 -2032.000000
24.42002106 120.68087769 1.48860168 -2030.000000
24.43368149 120.68386841 1.48327160 -2032.000000
24.43520355 120.69441986 1.48181272 -2030.000000
24.43478012 120.67321014 1.48473859 -2033.000000
24.41270447 120.67772675 1.49492741 -2005.000000
24.39858627 120.65461731 1.50318241 -2003.000000
24.42372894 120.65460205 1.49935126 -2007.000000
24.38150406 120.68581390 1.51046062 -2016.000000
24.38483429 120.66933441 1.50607324 -2013.000000
24.38099670 120.66195679 1.50654888 -2024.000000
24.40184021 120.67027283 1.50807714 -2012.000000
24.49974442 120.72644043 1.52009559 -1931.000000
24.46195984 120.68724823 1.47945023 -2037.000000
24.49147034 120.73548889 1.52446723 -1912.000000
24.50662231 120.71908569 1.51523209 -1946.000000
24.49762726 120.71345520 1.53473544 -2038.000000
24.43190002 120.63111115 1.51011443 -1997.000000
24.45005035 120.68455505 1.47843766 -2033.000000
24.46179199 120.66539001 1.48237586 -2032.000000
24.44433212 120.65393829 1.48867035 -2022.000000
24.43539047 120.65312958 1.49401474 -2005.000000
24.44685745 120.62978363 1.49892879 -1982.000000
24.47116470 120.66119385 1.47703218 -2033.000000
24.49288940 120.65358734 1.48100305 -2036.000000
24.46389008 120.64143372 1.48579717 -2034.000000
24.46713257 120.64747620 1.48531961 -2032.000000
24.46218109 120.63523865 1.48628020 -2014.000000
24.48674774 120.63868713 1.48195887 -2030.000000
24.45781708 120.62915802 1.49359035 -2011.000000
24.42980194 120.63955688 1.50913334 -2004.000000
24.57200623 120.73846436 1.52031255 -2029.000000
24.56705475 120.78459930 1.50028396 -2038.000000
24.55550385 120.75657654 1.52270675 -2030.000000
24.55257797 120.77021027 1.50023890 -2034.000000
24.57395172 120.76653290 1.49639606 -2040.000000
24.57834625 120.75010681 1.49933672 -2038.000000
24.54308319 120.73003387 1.51778436 -2003.000000
24.54779816 120.71668243 1.52023745 -1963.000000
24.55467987 120.61949158 1.47288156 -2036.000000
24.55822754 120.68740082 1.51879954 -2015.000000
24.52565765 120.69825745 1.51333308 -1976.000000
24.53806305 120.70927429 1.52020741 -2019.000000
24.57003403 120.69226837 1.51932335 -1925.000000
24.56299591 120.65743256 1.51636863 -2034.000000
24.51836014 120.61008453 1.47618985 -2033.000000
24.48843384 120.62454987 1.48391485 -2034.000000
24.49888229 120.63111115 1.47808790 -2032.000000
24.48631287 120.61746979 1.48488450 -2030.000000
24.48738098 120.60789490 1.48635149 -2016.000000
24.50987244 120.61387634 1.48153615 -2034.000000
24.52198410 120.62181854 1.48206139 -2034.000000
24.51086426 120.60059357 1.48349023 -2032.000000
24.53073120 120.59116364 1.48013020 -2034.000000
24.60517120 120.66206360 1.52772522 -2024.000000
24.58138657 120.67221069 1.51691365 -2020.000000
24.58585739 120.67501831 1.51692724 -1966.000000
24.57518005 120.66909790 1.51640654 -1870.000000
24.58093262 120.66278839 1.51105165 -1872.000000
24.59033966 120.66231537 1.51254487 -1998.000000
24.59698105 120.65560150 1.50719166 -1988.000000
24.59310150 120.64931488 1.50766826 -2029.000000
24.58243561 120.64711761 1.52033138 -2036.000000
24.58932495 120.63976288 1.51546764 -2027.000000
24.57187653 120.64273834 1.53299427 -1908.000000
24.58128357 120.63264465 1.52862668 -1894.000000
24.60287094 120.62459564 1.51208806 -2036.000000
24.61967087 120.63098907 1.50676775 -2012.000000
24.59894562 120.61349487 1.51988792 -1953.000000
24.53940964 120.58780670 1.47527266 -2033.000000
24.54581833 120.59616852 1.48164105 -2034.000000
24.55294418 120.58817291 1.47677803 -2032.000000
24.58634186 120.62717438 1.52327013 -1930.000000
24.60607147 120.60549927 1.51502490 -2008.000000
24.50247192 120.42736053 1.41068769 -1977.000000
24.50980377 120.41979980 1.40631342 -1972.000000
24.36896515 120.57009125 1.42202806 -2029.000000
24.38207626 120.61392212 1.45869470 -2037.000000
24.35187531 120.60607910 1.43565440 -2022.000000
24.34479523 120.60820007 1.43465662 -2007.000000
24.35572815 120.61345673 1.43517756 -2036.000000
24.36564636 120.61650848 1.43569684 -2036.000000
24.37398529 120.60527802 1.43816113 -2037.000000
24.37557983 120.60403442 1.43181753 -2034.000000
24.37978363 120.58715820 1.43475795 -2034.000000
24.38946533 120.59085083 1.43527508 -2040.000000
24.35707855 120.64061737 1.47229576 -1840.000000
24.37038040 120.62609863 1.46940351 -2025.000000
24.38022614 120.61581421 1.46503735 -2034.000000
24.37637329 120.57477570 1.43621087 -1984.000000
24.35452652 120.58565521 1.42491627 -2016.000000
24.34146118 120.59952545 1.42829728 -2018.000000
24.38370514 120.57202911 1.43720841 -2016.000000
24.42703247 120.55048370 1.43196344 -2037.000000
24.39649963 120.56951141 1.43236423 -2036.000000
24.38854218 120.56130219 1.43233919 -1997.000000
24.40972900 120.56679535 1.43435621 -2037.000000
24.41032791 120.56813049 1.43435836 -2038.000000
24.40614319 120.54806519 1.43678403 -2005.000000
24.40707397 120.54176331 1.43092704 -2015.000000
24.43013763 120.53356171 1.43490076 -2028.000000
24.43512726 120.53989410 1.43442822 -2034.000000
24.42359161 120.52367401 1.42853165 -2030.000000
24.43816376 120.52516174 1.43004036 -2029.000000
24.39253235 120.62683105 1.50609040 -2009.000000
24.38086319 120.63900757 1.50996351 -1984.000000
24.40895844 120.63123322 1.50760508 -2026.000000
24.45503235 120.60630798 1.50969219 -1999.000000
24.41874695 120.63274384 1.50177550 -2017.000000
24.41201401 120.60579681 1.50419283 -2013.000000
24.45584869 120.59257507 1.50480962 -2026.000000
24.43904114 120.57656097 1.50475740 -2040.000000
24.44328308 120.58482361 1.50428319 -2026.000000
24.45452881 120.58246613 1.50578141 -2025.000000
24.45337296 120.61454010 1.50822330 -2015.000000
24.44373322 120.59424591 1.51014471 -2030.000000
24.44659424 120.54803467 1.50282288 -2037.000000
24.47780991 120.51110840 1.45701265 -2006.000000
24.48651505 120.50185394 1.45264244 -2000.000000
24.43933868 120.51232147 1.43883133 -2025.000000
24.45780945 120.51528168 1.43400455 -2037.000000
24.46961212 120.50463867 1.43696737 -2037.000000
24.46953964 120.48059082 1.43989372 -2003.000000
24.48075104 120.47932434 1.43504405 -2036.000000
24.49201965 120.49619293 1.44728708 -1999.000000
24.48464966 120.50374603 1.46582127 -2034.000000
24.52481461 120.46064758 1.43614984 -1977.000000
24.49959564 120.48798370 1.44291449 -1956.000000
24.48997498 120.48321533 1.43555999 -2037.000000
24.51472092 120.47157288 1.44002724 -2004.000000
24.51039505 120.46069336 1.43464184 -2032.000000
24.53170013 120.45329285 1.43128633 -1886.000000
24.47016144 120.58990479 1.50680494 -1996.000000
24.47364044 120.60118866 1.49900460 -1992.000000
24.48416519 120.60076904 1.49366498 -2013.000000
24.48936462 120.57540894 1.50441909 -2013.000000
24.47079468 120.56501007 1.50338531 -2022.000000
24.48194122 120.56481934 1.50488353 -2030.000000
24.50786591 120.59391785 1.48396850 -2030.000000
24.51119995 120.58224487 1.48592997 -2025.000000
24.49701691 120.57574463 1.49858308 -2007.000000
24.50571442 120.57720947 1.49274898 -2009.000000
24.49169922 120.56633759 1.50588989 -2007.000000
24.49254227 120.54189301 1.50247097 -2033.000000
24.51180267 120.55145264 1.50350571 -2010.000000
24.51163483 120.54510498 1.50448132 -2021.000000
24.47354507 120.59266663 1.50681520 -2005.000000
24.46848297 120.54676819 1.51265407 -2027.000000
24.48657227 120.52743530 1.51075220 -2013.000000
24.51652527 120.52738953 1.50742340 -2020.000000
24.53388977 120.55763245 1.48501825 -2029.000000
24.53786469 120.56173706 1.48503065 -2033.000000
24.55731201 120.56212616 1.48069358 -2038.000000
24.55256271 120.55515289 1.48800254 -2034.000000
24.52676392 120.55492401 1.49134350 -1991.000000
24.52473450 120.54566193 1.49914932 -2016.000000
24.57379913 120.56544495 1.47586012 -2024.000000
24.56837845 120.53789520 1.48560643 -2023.000000
24.57563019 120.54803467 1.47830534 -2034.000000
24.54875946 120.53116608 1.49043012 -2004.000000
24.55725861 120.53218079 1.48459530 -2029.000000
24.56054688 120.53712463 1.48460579 -2032.000000
24.57315445 120.52346039 1.48122454 -2029.000000
24.57501984 120.53118896 1.48025417 -2028.000000
24.54158783 120.51883698 1.50505519 -2019.000000
24.54741669 120.52104950 1.49872589 -2023.000000
24.54596710 120.50832367 1.50701952 -2025.000000
24.49468231 120.49652100 1.50198340 -2036.000000
24.53599548 120.50636292 1.50601387 -2002.000000
24.53146362 120.49983215 1.50599933 -2033.000000
24.54973984 120.49164581 1.50312257 -1990.000000
24.53520966 120.45321655 1.49965596 -2034.000000
24.53868103 120.44899750 1.49380684 -2023.000000
24.53334427 120.47543335 1.51625562 -2037.000000
24.53884888 120.44944000 1.50699043 -2034.000000
24.51744080 120.42382813 1.42684484 -2034.000000
24.51171112 120.43494415 1.43122435 -2028.000000
24.48116302 120.45027161 1.41844034 -2040.000000
24.49317169 120.44968414 1.42726493 -2036.000000
24.49673462 120.43366241 1.41604257 -2012.000000
24.48649597 120.46230316 1.43798876 -2003.000000
24.49795914 120.44966888 1.43411517 -2010.000000
24.50160217 120.45659637 1.43363810 -2037.000000
24.52640915 120.44387817 1.43224525 -2036.000000
24.52285004 120.44548035 1.43125892 -2040.000000
24.52701187 120.42970276 1.43371010 -2034.000000
24.73345947 120.61964417 1.47536731 -2037.000000
24.70751953 120.66925812 1.47871470 -2038.000000
24.67900848 120.68683624 1.47960806 -2030.000000
24.73938751 120.63410187 1.48075771 -2037.000000
24.70672989 120.65676117 1.48017550 -2036.000000
24.71101379 120.64361572 1.47579145 -2033.000000
24.71730804 120.64453125 1.47629833 -2036.000000
24.65050507 120.54705811 1.52149749 -1897.000000
24.63535690 120.56346893 1.53073144 -1910.000000
24.61063385 120.57619476 1.50624561 -2021.000000
24.62738037 120.55744171 1.50385094 -2021.000000
24.62274170 120.57714081 1.53411365 -1922.000000
24.64361954 120.55441284 1.52636003 -1910.000000
24.72418976 120.58252716 1.51927972 -2038.000000
24.71672058 120.62767029 1.47873640 -2040.000000
24.72749329 120.62550354 1.48706937 -2036.000000
24.76823807 120.52320099 1.51940298 -2031.000000
24.73645782 120.57649994 1.52175760 -2038.000000
24.75584412 120.62190247 1.48422313 -2040.000000
24.76023865 120.61138153 1.47935200 -2037.000000
24.79225540 120.56225586 1.48334646 -2038.000000
24.74207687 120.56274414 1.51737761 -2037.000000
24.74289322 120.56933594 1.51640391 -2038.000000
24.75141144 120.55964661 1.51252174 -2038.000000
24.76343536 120.51732635 1.52622414 -2025.000000
24.75241470 120.55117035 1.51350069 -2040.000000
24.71705627 120.51403809 1.51436615 -2033.000000
24.77211380 120.51877594 1.52722692 -2036.000000
24.77239227 120.50743103 1.52185535 -2027.000000
24.82718277 120.53750610 1.48442435 -2037.000000
24.81368256 120.53125763 1.48389530 -2037.000000
24.84413528 120.51920319 1.48251939 -2038.000000
24.80627441 120.49225616 1.51462913 -2036.000000
24.83922958 120.51070404 1.48982763 -2035.000000
24.83993530 120.50984955 1.48299360 -2029.000000
24.79265213 120.51440430 1.51703358 -2037.000000
24.78013611 120.52108765 1.51406717 -2038.000000
24.77789688 120.50175476 1.51649904 -2022.000000
24.78360748 120.50615692 1.51651645 -2033.000000
24.79735565 120.49143982 1.51411462 -2033.000000
24.79232788 120.48619080 1.51409888 -2029.000000
24.82096100 120.47604370 1.51222968 -2036.000000
24.81914520 120.46722412 1.51320004 -2029.000000
24.56850433 120.37419891 1.42650223 -2035.000000
24.58867645 120.53417206 1.47492433 -2036.000000
24.62281799 120.51245117 1.47551084 -2034.000000
24.60424042 120.53308105 1.47692347 -2034.000000
24.57535172 120.51284790 1.48318267 -2032.000000
24.57899857 120.49835205 1.49198055 -2015.000000
24.60340118 120.49063873 1.48277402 -2038.000000
24.60777283 120.49563599 1.48230004 -2028.000000
24.61960602 120.50051117 1.47647667 -2036.000000
24.57275391 120.47972870 1.50709558 -1989.000000
24.56472015 120.49402618 1.50414467 -1999.000000
24.56985855 120.49709320 1.49781227 -2025.000000
24.55459595 120.47501373 1.50557685 -2024.000000
24.56851959 120.47145844 1.50122285 -1990.000000
24.58029175 120.47742462 1.50174689 -1993.000000
24.60993195 120.47540283 1.48572159 -2037.000000
24.59002304 120.47521973 1.49640441 -2024.000000
24.58536530 120.46605682 1.50371337 -1985.000000
24.59586334 120.46081543 1.49934983 -2018.000000
24.61175537 120.46280670 1.49402642 -2008.000000
24.59234619 120.44580841 1.50080228 -2006.000000
24.59935760 120.45069122 1.50082397 -1990.000000
24.66954803 120.46154785 1.48150325 -2036.000000
24.64984512 120.46769714 1.47802734 -2037.000000
24.60586548 120.41993713 1.51255822 -2018.000000
24.62749100 120.47396851 1.48137975 -2037.000000
24.63659668 120.45489502 1.48482132 -2034.000000
24.63809967 120.44512177 1.48628950 -2036.000000
24.62870789 120.44451141 1.49212146 -2015.000000
24.61701202 120.43155670 1.49892092 -2006.000000
24.61648178 120.43874359 1.49794340 -2023.000000
24.61843109 120.44429779 1.49746180 -2016.000000
24.61434174 120.42204285 1.49988770 -2006.000000
24.67114258 120.44477844 1.47711086 -2035.000000
24.64270020 120.42914581 1.48923111 -2025.000000
24.66147614 120.41966248 1.48586774 -2029.000000
24.63513947 120.42664337 1.49506712 -2014.000000
24.62784576 120.40797424 1.49699688 -2011.000000
24.63578415 120.41136932 1.49750900 -1998.000000
24.63822937 120.41561890 1.49702883 -2028.000000
24.65713120 120.40287018 1.49464154 -2020.000000
24.56692886 120.37063599 1.42014909 -2036.000000
24.56570435 120.38829041 1.43089080 -2035.000000
24.56032562 120.42281342 1.42550731 -1976.000000
24.54727173 120.43667603 1.42888832 -1930.000000
24.54119873 120.41478729 1.43082142 -2023.000000
24.54633331 120.42265320 1.43083763 -2038.000000
24.53395081 120.40573120 1.42493844 -2015.000000
24.54745102 120.39166260 1.42155886 -2024.000000
24.57083893 120.39615631 1.43090725 -2033.000000
24.56910324 120.39585876 1.43041301 -2038.000000
24.60893631 120.35340118 1.42808485 -2037.000000
24.59198761 120.37170410 1.42998981 -2037.000000
24.59648895 120.38413239 1.42902780 -2033.000000
24.59915924 120.35189819 1.43391442 -2036.000000
24.60976410 120.35409546 1.43492341 -2038.000000
24.61910248 120.31995392 1.42713356 -2033.000000
24.62396240 120.33917999 1.43203378 -2035.000000
24.54991913 120.43701172 1.48993278 -2016.000000
24.63107300 120.39258575 1.51262951 -2006.000000
24.59111023 120.39286041 1.49444366 -2025.000000
24.63817596 120.39639282 1.49311924 -2024.000000
24.62293243 120.35880280 1.49599862 -2024.000000
24.62982178 120.35144806 1.49113512 -2016.000000
24.59669876 120.41975403 1.51155376 -2035.000000
24.60768127 120.40843201 1.50767899 -2027.000000
24.69775772 120.40985107 1.47865033 -2036.000000
24.75119019 120.47679901 1.51690507 -2037.000000
24.70027924 120.38568878 1.48890877 -2037.000000
24.68512726 120.44493103 1.47910547 -2038.000000
24.69062424 120.41784668 1.48351336 -2041.000000
24.68947983 120.42478943 1.47569752 -2033.000000
24.66866302 120.42018890 1.48686624 -2038.000000
24.67383957 120.39593506 1.49078441 -2028.000000
24.68025970 120.39948273 1.48445582 -2024.000000
24.65933609 120.39225769 1.49611163 -2019.000000
24.71836853 120.36634064 1.48700714 -2037.000000
24.72849655 120.36503601 1.48215389 -2037.000000
24.65709686 120.27938080 1.43114829 -2026.000000
24.64474106 120.33567810 1.47506452 -1987.000000
24.63780212 120.32227325 1.42914248 -2038.000000
24.63255310 120.31658936 1.43596220 -2020.000000
24.64983749 120.32650757 1.43650436 -2036.000000
24.65029144 120.31079102 1.43259621 -2028.000000
24.64057159 120.30818939 1.43159103 -2027.000000
24.70542908 120.27050781 1.47181845 -2030.000000
24.69290161 120.28046417 1.42832518 -2035.000000
24.67594910 120.28324890 1.43266892 -2035.000000
24.68144226 120.27757263 1.42731357 -2036.000000
24.67578888 120.28170776 1.43315721 -2037.000000
24.68022156 120.25457764 1.43072486 -2024.000000
24.70212936 120.25331116 1.43371987 -2039.000000
24.69574356 120.24868011 1.44004846 -2032.000000
24.72332382 120.25071716 1.46991611 -2036.000000
24.68053818 120.33939362 1.51276970 -1952.000000
24.65412140 120.39138031 1.49560785 -2009.000000
24.64218140 120.33842468 1.48775220 -1931.000000
24.64358521 120.33672333 1.48189712 -1577.000000
24.70683670 120.37045288 1.48501921 -2023.000000
24.68485641 120.37280273 1.49520802 -2024.000000
24.68452835 120.36491394 1.49618292 -2020.000000
24.68021393 120.36363220 1.49616981 -2029.000000
24.70017242 120.36753845 1.49134684 -2035.000000
24.70250702 120.35365295 1.49379396 -2024.000000
24.64916611 120.37324524 1.51072669 -1992.000000
24.67713165 120.32110596 1.52154636 -2035.000000
24.69749451 120.32109070 1.51086378 -1943.000000
24.73143005 120.35247803 1.48411393 -2032.000000
24.70948029 120.33821869 1.49625373 -2022.000000
24.71089172 120.33061981 1.49772191 -2027.000000
24.74959564 120.34166718 1.48123670 -2035.000000
24.73431015 120.34101868 1.48607397 -2027.000000
24.75411224 120.32786560 1.48320103 -2028.000000
24.73544312 120.32926178 1.49437690 -2035.000000
24.72282410 120.31779480 1.49433780 -2031.000000
24.73053741 120.31594086 1.49533629 -2019.000000
24.73570251 120.31790924 1.49584103 -2029.000000
24.72998428 120.29798889 1.49777436 -2035.000000
24.71331024 120.30384064 1.50846767 -1947.000000
24.71492386 120.28008270 1.52507138 -2019.000000
24.70428085 120.27156067 1.47816300 -2021.000000
24.72453308 120.29186249 1.50459337 -1946.000000
24.45519638 120.77526093 1.54243040 -1908.000000
24.46849823 120.76075745 1.53905010 -1926.000000
24.44580078 120.78535461 1.54679799 -1863.000000
24.53671646 120.74833679 1.56220078 -2032.000000
24.49627686 120.78093719 1.53962374 -2038.000000
24.56670380 120.73278046 1.54764009 -2037.000000
24.57611465 120.72269440 1.54327154 -2037.000000
24.54708481 120.66987610 1.54659605 -1922.000000
24.55169678 120.66460419 1.54123807 -1942.000000
24.51958847 120.69931030 1.55335402 -1942.000000
24.53195190 120.68627930 1.54948306 -1937.000000
24.61781311 120.67725372 1.54094887 -2029.000000
24.60772324 120.68818665 1.54482627 -2034.000000
24.56499481 120.65009308 1.53785753 -1923.000000
24.62104034 120.66187286 1.55706954 -2030.000000
24.58602524 120.61710358 1.55158806 -1969.000000
24.59473038 120.60785675 1.54721761 -1916.000000
24.61627960 120.58429718 1.54630256 -1874.000000
24.62548447 120.57375336 1.54193354 -1694.000000
24.65151978 120.64021301 1.54299712 -2020.000000
24.70762634 120.56150818 1.58075213 -2024.000000
24.68746948 120.58338165 1.58215857 -2016.000000
24.69940948 120.57055664 1.57145071 -2031.000000
24.69887924 120.57074738 1.59830499 -2006.000000
24.70783997 120.56085205 1.59393549 -2000.000000
24.74161530 120.52382660 1.56961703 -2026.000000
24.74846268 120.49723053 1.55400872 -2010.000000
24.75924683 120.50468445 1.56771398 -2013.000000
24.76544952 120.49816895 1.56236053 -2016.000000
24.75474548 120.49815369 1.56135154 -2009.000000
24.76345825 120.48890686 1.55698228 -2016.000000
24.77354050 120.47797394 1.55310488 -2036.000000
24.78382874 120.47818756 1.54727530 -2029.000000
24.77465439 120.48762512 1.55848050 -2016.000000
24.78977966 120.47122192 1.55559325 -2010.000000
24.80081940 120.44808197 1.55367017 -2038.000000
26.02224731 120.76129150 1.83372021 -2005.000000
25.56360626 121.94765472 1.41063762 -2034.000000
25.62361908 121.85708618 1.41031599 -2034.000000
25.63500977 121.85625458 1.41181493 -2038.000000
25.61598587 121.86638641 1.41468883 -2025.000000
25.62319946 121.87171173 1.41471100 -2034.000000
25.52906418 121.92564392 1.43055177 -2035.000000
25.53283691 121.92929840 1.43056345 -2030.000000
25.50367737 121.95734406 1.42999125 -2031.000000
25.50190735 121.94744110 1.43144965 -2037.000000
25.51850891 121.94748688 1.43296409 -2025.000000
25.47921753 121.84199524 1.45041108 -2029.000000
25.47145844 121.90112305 1.45527887 -2037.000000
25.51461411 121.91606140 1.43050718 -2037.000000
25.53100967 121.89533997 1.42811131 -2038.000000
25.47711563 121.88146973 1.45138693 -2037.000000
25.49292755 121.84870148 1.45094061 -2022.000000
25.47425842 121.86080170 1.45430470 -2027.000000
25.47765350 121.86837769 1.45382786 -2037.000000
25.47115326 121.85150146 1.45527124 -2038.000000
25.46652603 121.85785675 1.45379329 -2023.000000
25.46265411 121.83976746 1.46989226 -2030.000000
25.46167755 121.81612396 1.47281647 -2032.000000
25.50562668 121.85798645 1.45830488 -2037.000000
25.49834442 121.85483551 1.45095754 -2037.000000
25.49274063 121.83753967 1.45240355 -2032.000000
25.57996368 121.86966705 1.43069577 -2018.000000
25.54418182 121.89372253 1.43010330 -2037.000000
25.56348038 121.88185883 1.43406630 -2037.000000
25.57095337 121.88064575 1.43506455 -2026.000000
25.57075500 121.85987091 1.43115497 -2029.000000
25.53229523 121.81234741 1.44714689 -2036.000000
25.52803802 121.83029938 1.44420671 -2037.000000
25.51902008 121.81615448 1.44515491 -2034.000000
25.53891373 121.81633759 1.44033122 -2038.000000
25.54918671 121.79032898 1.44524145 -2037.000000
25.50839233 121.82946777 1.44854307 -2022.000000
25.51568985 121.83262634 1.44905329 -2034.000000
25.53171539 121.82543182 1.45203018 -2038.000000
25.50519562 121.82234192 1.44950962 -2034.000000
25.49243164 121.80234528 1.47144103 -2028.000000
